date,time,symbol,open,high,low,close,volume,oi
31/07/2025,12:21:05,NIFTY,24840.1,24840.1,24840.1,24840.1,150,7015875
31/07/2025,12:21:07,NIFTY,24842.0,24842.0,24842.0,24842.0,75,7015875
31/07/2025,12:21:08,NIFTY,24842.0,24842.0,24842.0,24842.0,75,7015875
31/07/2025,12:21:13,NIFTY,24842.0,24842.0,24842.0,24842.0,75,7015875
31/07/2025,12:21:18,NIFTY,24842.0,24842.0,24842.0,24842.0,75,7015875
31/07/2025,12:21:22,NIFTY,24840.0,24840.0,24840.0,24840.0,225,7015875
31/07/2025,12:21:23,NIFTY,24840.0,24840.0,24840.0,24840.0,75,7015875
31/07/2025,12:21:27,NIFTY,24841.3,24841.3,24841.3,24841.3,75,7015875
31/07/2025,12:21:28,NIFTY,24841.3,24841.3,24841.3,24841.3,375,7015875
31/07/2025,12:21:30,NIFTY,24840.0,24840.0,24840.0,24840.0,225,7015875
31/07/2025,12:21:32,NIFTY,24835.0,24835.0,24835.0,24835.0,75,7015875
31/07/2025,12:21:33,NIFTY,24835.2,24835.2,24835.2,24835.2,300,7015875
31/07/2025,12:21:35,NIFTY,24836.0,24836.0,24836.0,24836.0,225,7015875
31/07/2025,12:21:37,NIFTY,24837.3,24837.3,24837.3,24837.3,75,7015875
31/07/2025,12:21:38,NIFTY,24837.3,24837.3,24837.3,24837.3,75,7015875
31/07/2025,12:21:43,NIFTY,24839.0,24839.0,24839.0,24839.0,225,7015875
31/07/2025,12:21:47,NIFTY,24834.4,24834.4,24834.4,24834.4,75,7015875
31/07/2025,12:21:48,NIFTY,24837.3,24837.3,24837.3,24837.3,225,7015875
31/07/2025,12:21:50,NIFTY,24834.5,24834.5,24834.5,24834.5,75,7015875
31/07/2025,12:21:52,NIFTY,24834.5,24834.5,24834.5,24834.5,75,7015875
31/07/2025,12:21:53,NIFTY,24834.5,24834.5,24834.5,24834.5,150,7015875
31/07/2025,12:21:55,NIFTY,24834.4,24834.4,24834.4,24834.4,375,7015875
31/07/2025,12:21:57,NIFTY,24838.0,24838.0,24838.0,24838.0,2250,7015875
31/07/2025,12:21:58,NIFTY,24838.0,24838.0,24838.0,24838.0,525,7015875
31/07/2025,12:22:02,NIFTY,24838.0,24838.0,24838.0,24838.0,7950,7015875
31/07/2025,12:22:03,NIFTY,24838.0,24838.0,24838.0,24838.0,75,7015875
31/07/2025,12:22:07,NIFTY,24838.0,24838.0,24838.0,24838.0,375,6977475
31/07/2025,12:22:08,NIFTY,24839.3,24839.3,24839.3,24839.3,300,6977475
31/07/2025,12:22:10,NIFTY,24840.0,24840.0,24840.0,24840.0,75,6977475
31/07/2025,12:22:12,NIFTY,24840.5,24840.5,24840.5,24840.5,975,6977475
31/07/2025,12:22:15,NIFTY,24840.5,24840.5,24840.5,24840.5,75,6977475
31/07/2025,12:22:18,NIFTY,24840.5,24840.5,24840.5,24840.5,150,6977475
31/07/2025,12:22:20,NIFTY,24840.5,24840.5,24840.5,24840.5,75,6977475
31/07/2025,12:22:22,NIFTY,24840.5,24840.5,24840.5,24840.5,75,6977475
31/07/2025,12:22:23,NIFTY,24841.6,24841.6,24841.6,24841.6,525,6977475
31/07/2025,12:22:25,NIFTY,24841.4,24841.4,24841.4,24841.4,525,6977475
31/07/2025,12:22:27,NIFTY,24841.4,24841.4,24841.4,24841.4,450,6977475
31/07/2025,12:22:28,NIFTY,24841.4,24841.4,24841.4,24841.4,75,6977475
31/07/2025,12:22:30,NIFTY,24841.4,24841.4,24841.4,24841.4,75,6977475
31/07/2025,12:22:35,NIFTY,24841.6,24841.6,24841.6,24841.6,1950,6977475
31/07/2025,12:22:37,NIFTY,24841.6,24841.6,24841.6,24841.6,375,6977475
31/07/2025,12:22:38,NIFTY,24841.6,24841.6,24841.6,24841.6,150,6977475
31/07/2025,12:22:40,NIFTY,24841.4,24841.4,24841.4,24841.4,75,6977475
31/07/2025,12:22:42,NIFTY,24841.6,24841.6,24841.6,24841.6,75,6977475
31/07/2025,12:22:43,NIFTY,24841.4,24841.4,24841.4,24841.4,150,6977475
31/07/2025,12:22:45,NIFTY,24841.9,24841.9,24841.9,24841.9,300,6977475
31/07/2025,12:22:47,NIFTY,24843.9,24843.9,24843.9,24843.9,2400,6977475
31/07/2025,12:22:48,NIFTY,24845.0,24845.0,24845.0,24845.0,1125,6977475
31/07/2025,12:22:50,NIFTY,24848.0,24848.0,24848.0,24848.0,2700,6977475
31/07/2025,12:22:52,NIFTY,24850.0,24850.0,24850.0,24850.0,4125,6977475
31/07/2025,12:22:53,NIFTY,24850.0,24850.0,24850.0,24850.0,6750,6977475
31/07/2025,12:22:55,NIFTY,24849.9,24849.9,24849.9,24849.9,150,6977475
31/07/2025,12:22:57,NIFTY,24849.2,24849.2,24849.2,24849.2,1650,6977475
31/07/2025,12:22:58,NIFTY,24845.8,24845.8,24845.8,24845.8,225,6977475
31/07/2025,12:23:00,NIFTY,24845.8,24845.8,24845.8,24845.8,600,6977475
31/07/2025,12:23:02,NIFTY,24845.8,24845.8,24845.8,24845.8,150,6977475
31/07/2025,12:23:03,NIFTY,24849.8,24849.8,24849.8,24849.8,225,6977475
31/07/2025,12:23:05,NIFTY,24845.8,24845.8,24845.8,24845.8,225,6977475
31/07/2025,12:23:10,NIFTY,24845.8,24845.8,24845.8,24845.8,525,6977475
31/07/2025,12:23:12,NIFTY,24845.8,24845.8,24845.8,24845.8,150,6977475
31/07/2025,12:23:13,NIFTY,24849.0,24849.0,24849.0,24849.0,75,6977475
31/07/2025,12:23:15,NIFTY,24846.0,24846.0,24846.0,24846.0,75,6977475
31/07/2025,12:23:17,NIFTY,24848.0,24848.0,24848.0,24848.0,150,6977475
31/07/2025,12:23:20,NIFTY,24848.0,24848.0,24848.0,24848.0,675,6977475
31/07/2025,12:23:22,NIFTY,24846.0,24846.0,24846.0,24846.0,225,6977475
31/07/2025,12:23:25,NIFTY,24845.0,24845.0,24845.0,24845.0,150,6977475
31/07/2025,12:23:28,NIFTY,24842.7,24842.7,24842.7,24842.7,300,6977475
31/07/2025,12:23:30,NIFTY,24842.3,24842.3,24842.3,24842.3,600,6977475
31/07/2025,12:23:32,NIFTY,24842.7,24842.7,24842.7,24842.7,225,6977475
31/07/2025,12:23:33,NIFTY,24842.7,24842.7,24842.7,24842.7,75,6977475
31/07/2025,12:23:38,NIFTY,24842.7,24842.7,24842.7,24842.7,1125,6977475
31/07/2025,12:23:40,NIFTY,24842.7,24842.7,24842.7,24842.7,225,6977475
31/07/2025,12:23:42,NIFTY,24844.0,24844.0,24844.0,24844.0,150,6977475
31/07/2025,12:23:45,NIFTY,24842.7,24842.7,24842.7,24842.7,75,6977475
31/07/2025,12:23:47,NIFTY,24842.5,24842.5,24842.5,24842.5,375,6977475
31/07/2025,12:23:48,NIFTY,24842.5,24842.5,24842.5,24842.5,450,6977475
31/07/2025,12:23:50,NIFTY,24840.5,24840.5,24840.5,24840.5,1125,6977475
31/07/2025,12:23:52,NIFTY,24840.5,24840.5,24840.5,24840.5,150,6977475
31/07/2025,12:23:53,NIFTY,24842.7,24842.7,24842.7,24842.7,75,6977475
31/07/2025,12:23:55,NIFTY,24840.5,24840.5,24840.5,24840.5,225,6977475
31/07/2025,12:23:57,NIFTY,24842.7,24842.7,24842.7,24842.7,225,6977475
31/07/2025,12:24:00,NIFTY,24842.7,24842.7,24842.7,24842.7,2700,6977475
31/07/2025,12:24:02,NIFTY,24842.7,24842.7,24842.7,24842.7,150,6977475
31/07/2025,12:24:03,NIFTY,24842.7,24842.7,24842.7,24842.7,1950,6977475
31/07/2025,12:24:05,NIFTY,24840.7,24840.7,24840.7,24840.7,375,6977475
31/07/2025,12:24:07,NIFTY,24841.5,24841.5,24841.5,24841.5,150,6977475
31/07/2025,12:24:08,NIFTY,24840.5,24840.5,24840.5,24840.5,300,6977475
31/07/2025,12:24:10,NIFTY,24840.5,24840.5,24840.5,24840.5,225,6977475
31/07/2025,12:24:12,NIFTY,24840.5,24840.5,24840.5,24840.5,300,6977475
31/07/2025,12:24:13,NIFTY,24840.5,24840.5,24840.5,24840.5,2475,6977475
31/07/2025,12:24:15,NIFTY,24843.0,24843.0,24843.0,24843.0,75,6977475
31/07/2025,12:24:17,NIFTY,24840.8,24840.8,24840.8,24840.8,225,6977475
31/07/2025,12:24:20,NIFTY,24840.8,24840.8,24840.8,24840.8,600,6977475
31/07/2025,12:24:22,NIFTY,24844.9,24844.9,24844.9,24844.9,225,6977475
31/07/2025,12:24:25,NIFTY,24840.5,24840.5,24840.5,24840.5,150,6977475
31/07/2025,12:24:27,NIFTY,24840.5,24840.5,24840.5,24840.5,75,6977475
31/07/2025,12:24:30,NIFTY,24840.5,24840.5,24840.5,24840.5,600,6977475
31/07/2025,12:24:32,NIFTY,24840.5,24840.5,24840.5,24840.5,75,6977475
31/07/2025,12:24:33,NIFTY,24846.5,24846.5,24846.5,24846.5,1350,6977475
31/07/2025,12:24:38,NIFTY,24843.9,24843.9,24843.9,24843.9,150,6977475
31/07/2025,12:24:40,NIFTY,24843.9,24843.9,24843.9,24843.9,225,6977475
31/07/2025,12:24:42,NIFTY,24845.5,24845.5,24845.5,24845.5,150,6977475
31/07/2025,12:24:47,NIFTY,24845.7,24845.7,24845.7,24845.7,75,6977475
31/07/2025,12:24:48,NIFTY,24844.8,24844.8,24844.8,24844.8,75,6977475
31/07/2025,12:24:50,NIFTY,24846.5,24846.5,24846.5,24846.5,1200,6977475
31/07/2025,12:24:52,NIFTY,24847.2,24847.2,24847.2,24847.2,750,6977475
31/07/2025,12:24:53,NIFTY,24846.3,24846.3,24846.3,24846.3,150,6977475
31/07/2025,12:25:00,NIFTY,24844.8,24844.8,24844.8,24844.8,600,6977475
31/07/2025,12:25:02,NIFTY,24844.8,24844.8,24844.8,24844.8,75,6977475
31/07/2025,12:25:04,NIFTY,24844.8,24844.8,24844.8,24844.8,75,6977475
31/07/2025,12:25:07,NIFTY,24844.6,24844.6,24844.6,24844.6,75,6977475
31/07/2025,12:25:09,NIFTY,24845.3,24845.3,24845.3,24845.3,75,6965100
31/07/2025,12:25:10,NIFTY,24842.4,24842.4,24842.4,24842.4,375,6965100
31/07/2025,12:25:19,NIFTY,24840.5,24840.5,24840.5,24840.5,300,6965100
31/07/2025,12:25:20,NIFTY,24842.4,24842.4,24842.4,24842.4,825,6965100
31/07/2025,12:25:22,NIFTY,24842.4,24842.4,24842.4,24842.4,75,6965100
31/07/2025,12:25:24,NIFTY,24842.4,24842.4,24842.4,24842.4,75,6965100
31/07/2025,12:25:25,NIFTY,24843.2,24843.2,24843.2,24843.2,150,6965100
31/07/2025,12:25:29,NIFTY,24842.0,24842.0,24842.0,24842.0,75,6965100
31/07/2025,12:25:30,NIFTY,24842.0,24842.0,24842.0,24842.0,1050,6965100
31/07/2025,12:25:32,NIFTY,24842.0,24842.0,24842.0,24842.0,225,6965100
31/07/2025,12:25:35,NIFTY,24841.4,24841.4,24841.4,24841.4,75,6965100
31/07/2025,12:25:37,NIFTY,24841.4,24841.4,24841.4,24841.4,975,6965100
31/07/2025,12:25:39,NIFTY,24840.5,24840.5,24840.5,24840.5,450,6965100
31/07/2025,12:25:40,NIFTY,24844.9,24844.9,24844.9,24844.9,150,6965100
31/07/2025,12:25:44,NIFTY,24840.8,24840.8,24840.8,24840.8,225,6965100
31/07/2025,12:25:45,NIFTY,24840.7,24840.7,24840.7,24840.7,750,6965100
31/07/2025,12:25:50,NIFTY,24840.7,24840.7,24840.7,24840.7,150,6965100
31/07/2025,12:25:52,NIFTY,24841.0,24841.0,24841.0,24841.0,225,6965100
31/07/2025,12:25:55,NIFTY,24840.5,24840.5,24840.5,24840.5,75,6965100
31/07/2025,12:25:57,NIFTY,24840.5,24840.5,24840.5,24840.5,1425,6965100
31/07/2025,12:25:59,NIFTY,24840.0,24840.0,24840.0,24840.0,3375,6965100
31/07/2025,12:26:00,NIFTY,24831.2,24831.2,24831.2,24831.2,2100,6965100
31/07/2025,12:26:02,NIFTY,24831.7,24831.7,24831.7,24831.7,75,6965100
31/07/2025,12:26:07,NIFTY,24835.2,24835.2,24835.2,24835.2,300,6965100
31/07/2025,12:26:09,NIFTY,24835.2,24835.2,24835.2,24835.2,225,6965100
31/07/2025,12:26:10,NIFTY,24832.6,24832.6,24832.6,24832.6,1500,6965100
31/07/2025,12:26:12,NIFTY,24835.0,24835.0,24835.0,24835.0,375,6965100
31/07/2025,12:26:14,NIFTY,24835.0,24835.0,24835.0,24835.0,75,6965100
31/07/2025,12:26:15,NIFTY,24835.0,24835.0,24835.0,24835.0,150,6965100
31/07/2025,12:26:20,NIFTY,24832.7,24832.7,24832.7,24832.7,300,6965100
31/07/2025,12:26:22,NIFTY,24832.7,24832.7,24832.7,24832.7,150,6965100
31/07/2025,12:26:25,NIFTY,24831.5,24831.5,24831.5,24831.5,150,6965100
31/07/2025,12:26:27,NIFTY,24832.0,24832.0,24832.0,24832.0,600,6965100
31/07/2025,12:26:30,NIFTY,24833.1,24833.1,24833.1,24833.1,2325,6965100
31/07/2025,12:26:32,NIFTY,24833.6,24833.6,24833.6,24833.6,150,6965100
31/07/2025,12:26:33,NIFTY,24833.0,24833.0,24833.0,24833.0,750,6965100
31/07/2025,12:26:35,NIFTY,24833.9,24833.9,24833.9,24833.9,75,6965100
31/07/2025,12:26:37,NIFTY,24832.8,24832.8,24832.8,24832.8,300,6965100
31/07/2025,12:26:38,NIFTY,24832.9,24832.9,24832.9,24832.9,225,6965100
31/07/2025,12:26:40,NIFTY,24833.9,24833.9,24833.9,24833.9,75,6965100
31/07/2025,12:26:43,NIFTY,24833.0,24833.0,24833.0,24833.0,525,6965100
31/07/2025,12:26:45,NIFTY,24833.0,24833.0,24833.0,24833.0,75,6965100
31/07/2025,12:26:47,NIFTY,24831.0,24831.0,24831.0,24831.0,225,6965100
31/07/2025,12:26:50,NIFTY,24833.0,24833.0,24833.0,24833.0,750,6965100
31/07/2025,12:26:52,NIFTY,24834.0,24834.0,24834.0,24834.0,300,6965100
31/07/2025,12:26:53,NIFTY,24833.7,24833.7,24833.7,24833.7,75,6965100
31/07/2025,12:26:55,NIFTY,24831.2,24831.2,24831.2,24831.2,75,6965100
31/07/2025,12:26:57,NIFTY,24831.7,24831.7,24831.7,24831.7,375,6965100
31/07/2025,12:26:58,NIFTY,24831.7,24831.7,24831.7,24831.7,375,6965100
31/07/2025,12:27:00,NIFTY,24831.7,24831.7,24831.7,24831.7,75,6965100
31/07/2025,12:27:02,NIFTY,24831.7,24831.7,24831.7,24831.7,75,6965100
31/07/2025,12:27:05,NIFTY,24831.4,24831.4,24831.4,24831.4,75,6965100
31/07/2025,12:27:07,NIFTY,24831.0,24831.0,24831.0,24831.0,75,6965100
31/07/2025,12:27:08,NIFTY,24831.0,24831.0,24831.0,24831.0,150,6965100
31/07/2025,12:27:10,NIFTY,24831.0,24831.0,24831.0,24831.0,150,6965100
31/07/2025,12:27:12,NIFTY,24831.0,24831.0,24831.0,24831.0,300,6965100
31/07/2025,12:27:13,NIFTY,24830.0,24830.0,24830.0,24830.0,150,6965100
31/07/2025,12:27:15,NIFTY,24829.9,24829.9,24829.9,24829.9,300,6965100
31/07/2025,12:27:17,NIFTY,24829.9,24829.9,24829.9,24829.9,150,6965100
31/07/2025,12:27:20,NIFTY,24826.6,24826.6,24826.6,24826.6,1575,6965100
31/07/2025,12:27:22,NIFTY,24828.9,24828.9,24828.9,24828.9,750,6965100
31/07/2025,12:27:24,NIFTY,24829.9,24829.9,24829.9,24829.9,300,6965100
31/07/2025,12:27:25,NIFTY,24829.9,24829.9,24829.9,24829.9,75,6965100
31/07/2025,12:27:27,NIFTY,24829.2,24829.2,24829.2,24829.2,150,6965100
31/07/2025,12:27:30,NIFTY,24829.2,24829.2,24829.2,24829.2,525,6965100
31/07/2025,12:27:32,NIFTY,24829.2,24829.2,24829.2,24829.2,750,6965100
31/07/2025,12:27:34,NIFTY,24830.0,24830.0,24830.0,24830.0,75,6965100
31/07/2025,12:27:35,NIFTY,24830.0,24830.0,24830.0,24830.0,75,6965100
31/07/2025,12:27:37,NIFTY,24830.0,24830.0,24830.0,24830.0,2550,6965100
31/07/2025,12:27:39,NIFTY,24829.9,24829.9,24829.9,24829.9,75,6965100
31/07/2025,12:27:40,NIFTY,24829.9,24829.9,24829.9,24829.9,375,6965100
31/07/2025,12:27:42,NIFTY,24829.2,24829.2,24829.2,24829.2,150,6965100
31/07/2025,12:27:44,NIFTY,24830.0,24830.0,24830.0,24830.0,150,6965100
31/07/2025,12:27:45,NIFTY,24827.5,24827.5,24827.5,24827.5,75,6965100
31/07/2025,12:27:49,NIFTY,24827.4,24827.4,24827.4,24827.4,450,6965100
31/07/2025,12:27:50,NIFTY,24827.4,24827.4,24827.4,24827.4,150,6965100
31/07/2025,12:27:52,NIFTY,24828.4,24828.4,24828.4,24828.4,225,6965100
31/07/2025,12:27:59,NIFTY,24828.4,24828.4,24828.4,24828.4,150,6965100
31/07/2025,12:28:00,NIFTY,24830.0,24830.0,24830.0,24830.0,4950,6965100
31/07/2025,12:28:02,NIFTY,24830.0,24830.0,24830.0,24830.0,75,6965100
31/07/2025,12:28:04,NIFTY,24832.4,24832.4,24832.4,24832.4,1200,6965100
31/07/2025,12:28:05,NIFTY,24832.4,24832.4,24832.4,24832.4,225,6965100
31/07/2025,12:28:07,NIFTY,24833.0,24833.0,24833.0,24833.0,375,6966750
31/07/2025,12:28:09,NIFTY,24833.0,24833.0,24833.0,24833.0,150,6966750
31/07/2025,12:28:10,NIFTY,24830.2,24830.2,24830.2,24830.2,75,6966750
31/07/2025,12:28:15,NIFTY,24830.6,24830.6,24830.6,24830.6,300,6966750
31/07/2025,12:28:17,NIFTY,24830.6,24830.6,24830.6,24830.6,75,6966750
31/07/2025,12:28:20,NIFTY,24830.6,24830.6,24830.6,24830.6,375,6966750
31/07/2025,12:28:22,NIFTY,24829.0,24829.0,24829.0,24829.0,225,6966750
31/07/2025,12:28:25,NIFTY,24829.0,24829.0,24829.0,24829.0,75,6966750
31/07/2025,12:28:30,NIFTY,24831.0,24831.0,24831.0,24831.0,825,6966750
31/07/2025,12:28:32,NIFTY,24830.4,24830.4,24830.4,24830.4,225,6966750
31/07/2025,12:28:33,NIFTY,24830.4,24830.4,24830.4,24830.4,75,6966750
31/07/2025,12:28:40,NIFTY,24830.4,24830.4,24830.4,24830.4,525,6966750
31/07/2025,12:28:42,NIFTY,24830.4,24830.4,24830.4,24830.4,75,6966750
31/07/2025,12:28:43,NIFTY,24829.0,24829.0,24829.0,24829.0,750,6966750
31/07/2025,12:28:45,NIFTY,24823.0,24823.0,24823.0,24823.0,150,6966750
31/07/2025,12:28:47,NIFTY,24822.6,24822.6,24822.6,24822.6,75,6966750
31/07/2025,12:28:48,NIFTY,24822.6,24822.6,24822.6,24822.6,300,6966750
31/07/2025,12:28:50,NIFTY,24822.6,24822.6,24822.6,24822.6,75,6966750
31/07/2025,12:28:52,NIFTY,24825.0,24825.0,24825.0,24825.0,75,6966750
31/07/2025,12:28:53,NIFTY,24820.3,24820.3,24820.3,24820.3,75,6966750
31/07/2025,12:28:58,NIFTY,24821.3,24821.3,24821.3,24821.3,300,6966750
31/07/2025,12:29:00,NIFTY,24821.0,24821.0,24821.0,24821.0,825,6966750
31/07/2025,12:29:02,NIFTY,24821.0,24821.0,24821.0,24821.0,150,6966750
31/07/2025,12:29:05,NIFTY,24821.1,24821.1,24821.1,24821.1,150,6966750
31/07/2025,12:29:10,NIFTY,24824.0,24824.0,24824.0,24824.0,225,6966750
31/07/2025,12:29:12,NIFTY,24824.0,24824.0,24824.0,24824.0,300,6966750
31/07/2025,12:29:15,NIFTY,24822.8,24822.8,24822.8,24822.8,75,6966750
31/07/2025,12:29:17,NIFTY,24822.6,24822.6,24822.6,24822.6,1200,6966750
31/07/2025,12:29:18,NIFTY,24821.5,24821.5,24821.5,24821.5,1425,6966750
31/07/2025,12:29:20,NIFTY,24823.6,24823.6,24823.6,24823.6,375,6966750
31/07/2025,12:29:22,NIFTY,24823.6,24823.6,24823.6,24823.6,75,6966750
31/07/2025,12:29:25,NIFTY,24818.2,24818.2,24818.2,24818.2,300,6966750
31/07/2025,12:29:30,NIFTY,24816.8,24816.8,24816.8,24816.8,1125,6966750
31/07/2025,12:29:32,NIFTY,24818.2,24818.2,24818.2,24818.2,375,6966750
31/07/2025,12:29:33,NIFTY,24820.0,24820.0,24820.0,24820.0,600,6966750
31/07/2025,12:29:35,NIFTY,24821.8,24821.8,24821.8,24821.8,75,6966750
31/07/2025,12:29:40,NIFTY,24823.7,24823.7,24823.7,24823.7,450,6966750
31/07/2025,12:29:41,NIFTY,24823.7,24823.7,24823.7,24823.7,75,6966750
31/07/2025,12:29:43,NIFTY,24823.8,24823.8,24823.8,24823.8,300,6966750
31/07/2025,12:29:45,NIFTY,24824.7,24824.7,24824.7,24824.7,75,6966750
31/07/2025,12:29:46,NIFTY,24825.0,24825.0,24825.0,24825.0,75,6966750
31/07/2025,12:29:48,NIFTY,24825.0,24825.0,24825.0,24825.0,150,6966750
31/07/2025,12:29:50,NIFTY,24823.8,24823.8,24823.8,24823.8,375,6966750
31/07/2025,12:29:51,NIFTY,24825.0,24825.0,24825.0,24825.0,1950,6966750
31/07/2025,12:29:56,NIFTY,24825.0,24825.0,24825.0,24825.0,450,6966750
31/07/2025,12:29:58,NIFTY,24825.0,24825.0,24825.0,24825.0,75,6966750
31/07/2025,12:29:59,NIFTY,24825.0,24825.0,24825.0,24825.0,525,6966750
31/07/2025,12:30:01,NIFTY,24829.8,24829.8,24829.8,24829.8,6900,6966750
31/07/2025,12:30:03,NIFTY,24830.0,24830.0,24830.0,24830.0,450,6966750
31/07/2025,12:30:04,NIFTY,24835.0,24835.0,24835.0,24835.0,2775,6966750
31/07/2025,12:30:06,NIFTY,24831.9,24831.9,24831.9,24831.9,150,6966750
31/07/2025,12:30:08,NIFTY,24835.0,24835.0,24835.0,24835.0,75,6966750
31/07/2025,12:30:09,NIFTY,24833.3,24833.3,24833.3,24833.3,375,6966750
31/07/2025,12:30:11,NIFTY,24833.6,24833.6,24833.6,24833.6,75,6966750
31/07/2025,12:30:13,NIFTY,24835.1,24835.1,24835.1,24835.1,1350,6966750
31/07/2025,12:30:16,NIFTY,24836.5,24836.5,24836.5,24836.5,150,6966750
31/07/2025,12:30:17,NIFTY,24833.0,24833.0,24833.0,24833.0,75,6966750
31/07/2025,12:30:19,NIFTY,24833.0,24833.0,24833.0,24833.0,675,6966750
31/07/2025,12:30:21,NIFTY,24830.0,24830.0,24830.0,24830.0,75,6966750
31/07/2025,12:30:22,NIFTY,24830.0,24830.0,24830.0,24830.0,150,6966750
31/07/2025,12:30:24,NIFTY,24831.8,24831.8,24831.8,24831.8,75,6966750
31/07/2025,12:30:26,NIFTY,24831.1,24831.1,24831.1,24831.1,750,6966750
31/07/2025,12:30:29,NIFTY,24831.1,24831.1,24831.1,24831.1,525,6966750
31/07/2025,12:30:31,NIFTY,24833.0,24833.0,24833.0,24833.0,375,6966750
31/07/2025,12:30:32,NIFTY,24833.0,24833.0,24833.0,24833.0,150,6966750
31/07/2025,12:30:39,NIFTY,24833.6,24833.6,24833.6,24833.6,750,6966750
31/07/2025,12:30:41,NIFTY,24834.1,24834.1,24834.1,24834.1,450,6966750
31/07/2025,12:30:42,NIFTY,24834.1,24834.1,24834.1,24834.1,150,6966750
31/07/2025,12:30:44,NIFTY,24830.4,24830.4,24830.4,24830.4,225,6966750
31/07/2025,12:30:49,NIFTY,24829.6,24829.6,24829.6,24829.6,450,6966750
31/07/2025,12:30:51,NIFTY,24828.8,24828.8,24828.8,24828.8,75,6966750
31/07/2025,12:30:52,NIFTY,24828.4,24828.4,24828.4,24828.4,150,6966750
31/07/2025,12:30:54,NIFTY,24828.4,24828.4,24828.4,24828.4,75,6966750
31/07/2025,12:30:56,NIFTY,24830.2,24830.2,24830.2,24830.2,150,6966750
31/07/2025,12:30:59,NIFTY,24830.2,24830.2,24830.2,24830.2,450,6966750
31/07/2025,12:31:02,NIFTY,24828.2,24828.2,24828.2,24828.2,225,6966750
31/07/2025,12:31:07,NIFTY,24828.5,24828.5,24828.5,24828.5,375,6966525
31/07/2025,12:31:09,NIFTY,24828.5,24828.5,24828.5,24828.5,450,6966525
31/07/2025,12:31:11,NIFTY,24826.2,24826.2,24826.2,24826.2,75,6966525
31/07/2025,12:31:12,NIFTY,24825.0,24825.0,24825.0,24825.0,150,6966525
31/07/2025,12:31:14,NIFTY,24830.0,24830.0,24830.0,24830.0,150,6966525
31/07/2025,12:31:17,NIFTY,24829.4,24829.4,24829.4,24829.4,225,6966525
31/07/2025,12:31:19,NIFTY,24829.4,24829.4,24829.4,24829.4,600,6966525
31/07/2025,12:31:21,NIFTY,24825.0,24825.0,24825.0,24825.0,450,6966525
31/07/2025,12:31:22,NIFTY,24825.0,24825.0,24825.0,24825.0,75,6966525
31/07/2025,12:31:24,NIFTY,24825.0,24825.0,24825.0,24825.0,75,6966525
31/07/2025,12:31:29,NIFTY,24825.0,24825.0,24825.0,24825.0,600,6966525
31/07/2025,12:31:30,NIFTY,24829.0,24829.0,24829.0,24829.0,75,6966525
31/07/2025,12:31:32,NIFTY,24827.7,24827.7,24827.7,24827.7,375,6966525
31/07/2025,12:31:34,NIFTY,24826.8,24826.8,24826.8,24826.8,225,6966525
31/07/2025,12:31:39,NIFTY,24826.8,24826.8,24826.8,24826.8,600,6966525
31/07/2025,12:31:40,NIFTY,24825.0,24825.0,24825.0,24825.0,750,6966525
31/07/2025,12:31:42,NIFTY,24824.3,24824.3,24824.3,24824.3,150,6966525
31/07/2025,12:31:44,NIFTY,24824.3,24824.3,24824.3,24824.3,75,6966525
31/07/2025,12:31:49,NIFTY,24825.9,24825.9,24825.9,24825.9,75,6966525
31/07/2025,12:31:51,NIFTY,24825.9,24825.9,24825.9,24825.9,375,6966525
31/07/2025,12:31:52,NIFTY,24825.9,24825.9,24825.9,24825.9,75,6966525
31/07/2025,12:31:54,NIFTY,24826.5,24826.5,24826.5,24826.5,75,6966525
31/07/2025,12:31:57,NIFTY,24827.4,24827.4,24827.4,24827.4,300,6966525
31/07/2025,12:32:01,NIFTY,24827.4,24827.4,24827.4,24827.4,675,6966525
31/07/2025,12:32:02,NIFTY,24827.4,24827.4,24827.4,24827.4,150,6966525
31/07/2025,12:32:05,NIFTY,24825.0,24825.0,24825.0,24825.0,225,6966525
31/07/2025,12:32:10,NIFTY,24825.0,24825.0,24825.0,24825.0,150,6966525
31/07/2025,12:32:12,NIFTY,24824.9,24824.9,24824.9,24824.9,900,6966525
31/07/2025,12:32:14,NIFTY,24825.0,24825.0,24825.0,24825.0,375,6966525
31/07/2025,12:32:17,NIFTY,24827.4,24827.4,24827.4,24827.4,75,6966525
31/07/2025,12:32:19,NIFTY,24827.3,24827.3,24827.3,24827.3,75,6966525
31/07/2025,12:32:20,NIFTY,24827.3,24827.3,24827.3,24827.3,75,6966525
31/07/2025,12:32:29,NIFTY,24827.3,24827.3,24827.3,24827.3,75,6966525
31/07/2025,12:32:30,NIFTY,24827.3,24827.3,24827.3,24827.3,600,6966525
31/07/2025,12:32:32,NIFTY,24827.3,24827.3,24827.3,24827.3,150,6966525
31/07/2025,12:32:40,NIFTY,24827.3,24827.3,24827.3,24827.3,900,6966525
31/07/2025,12:32:42,NIFTY,24827.1,24827.1,24827.1,24827.1,375,6966525
31/07/2025,12:32:44,NIFTY,24827.1,24827.1,24827.1,24827.1,75,6966525
31/07/2025,12:32:45,NIFTY,24826.6,24826.6,24826.6,24826.6,300,6966525
31/07/2025,12:32:49,NIFTY,24827.5,24827.5,24827.5,24827.5,375,6966525
